"controller_id","asset_id","occurrence_datetime","latitude","longitude","sent_datetime","snapshot"
"65","70",2023-05-23 11:46:48.713,"40.174","74.252",2023-05-23 11:46:48.713,"{ts:1684856808713,param:{{name:'z_variance',node:'1',status:'OK',value:'0.52333367',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00533333',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.21500000000003',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.969',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:47.717,"40.174","74.252",2023-05-23 11:46:47.717,"{ts:1684856807717,param:{{name:'z_variance',node:'1',status:'OK',value:'0.52300033',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00566667',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.22700000000003',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.903',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:46.718,"40.174","74.252",2023-05-23 11:46:46.718,"{ts:1684856806718,param:{{name:'X',node:'1',status:'OK',value:'304.23900000000003',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.0055',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.523167',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.837',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:45.713,"40.174","74.252",2023-05-23 11:46:45.713,"{ts:1684856805713,param:{{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00516667',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.52350033',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.25100000000003',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.77',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:44.713,"40.174","74.252",2023-05-23 11:46:44.713,"{ts:1684856804713,param:{{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00516667',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.52350033',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.262',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.704',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:43.716,"40.174","74.252",2023-05-23 11:46:43.716,"{ts:1684856803716,param:{{name:'z_variance',node:'1',status:'OK',value:'0.52333367',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.274',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00533333',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.638',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:42.714,"40.174","74.252",2023-05-23 11:46:42.714,"{ts:1684856802714,param:{{name:'X',node:'1',status:'OK',value:'304.286',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.572',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00483333',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.52383367',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:41.715,"40.174","74.252",2023-05-23 11:46:41.715,"{ts:1684856801715,param:{{name:'X',node:'1',status:'OK',value:'304.297',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00516667',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.52350033',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.506',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:40.717,"40.174","74.252",2023-05-23 11:46:40.717,"{ts:1684856800717,param:{{name:'X',node:'1',status:'OK',value:'304.297',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00516667',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.52350033',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.506',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:39.713,"40.174","74.252",2023-05-23 11:46:39.713,"{ts:1684856799713,param:{{name:'z_variance',node:'1',status:'OK',value:'0.52333367',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.309',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00533333',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.439',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:38.717,"40.174","74.252",2023-05-23 11:46:38.717,"{ts:1684856798717,param:{{name:'X',node:'1',status:'OK',value:'304.321',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.005',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.373',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.523667',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:37.714,"40.174","74.252",2023-05-23 11:46:37.714,"{ts:1684856797714,param:{{name:'X',node:'1',status:'OK',value:'304.332',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.005',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.523667',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.307',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:36.717,"40.174","74.252",2023-05-23 11:46:36.717,"{ts:1684856796717,param:{{name:'Z',node:'1',status:'OK',value:'0.0055',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.344',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.523167',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.241',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:35.716,"40.174","74.252",2023-05-23 11:46:35.716,"{ts:1684856795716,param:{{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00516667',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.174',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.52350033',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.356',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:34.718,"40.174","74.252",2023-05-23 11:46:34.718,"{ts:1684856794718,param:{{name:'Y',node:'1',status:'OK',value:'421.108',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00516667',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.52350033',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.367',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:33.718,"40.174","74.252",2023-05-23 11:46:33.718,"{ts:1684856793718,param:{{name:'z_variance',node:'1',status:'OK',value:'0.524167',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'421.042',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.379',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.0045',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:32.718,"40.174","74.252",2023-05-23 11:46:32.718,"{ts:1684856792718,param:{{name:'Z',node:'1',status:'OK',value:'0.0055',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.523167',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.391',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'420.976',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:31.715,"40.174","74.252",2023-05-23 11:46:31.715,"{ts:1684856791715,param:{{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00516667',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.52350033',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'420.91',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.402',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:30.717,"40.174","74.252",2023-05-23 11:46:30.717,"{ts:1684856790717,param:{{name:'Z',node:'1',status:'OK',value:'0.0055',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.523167',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'420.843',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.414',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:29.716,"40.174","74.252",2023-05-23 11:46:29.716,"{ts:1684856789716,param:{{name:'Z',node:'1',status:'OK',value:'0.0055',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'z_variance',node:'1',status:'OK',value:'0.523167',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'420.843',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.414',value_type:'INTEGER'}}}"
"65","70",2023-05-23 11:46:28.718,"40.174","74.252",2023-05-23 11:46:28.718,"{ts:1684856788718,param:{{name:'z_variance',node:'1',status:'OK',value:'0.52300033',value_type:'INTEGER'},{name:'Z',node:'1',status:'OK',value:'0.00566667',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'LAYER',node:'1',status:'OK',value:'336',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'X',node:'1',status:'OK',value:'304.426',value_type:'INTEGER'},{name:'Y',node:'1',status:'OK',value:'420.777',value_type:'INTEGER'}}}"
"65","71",2023-05-23 11:50:57.183,"40.86","70.29",2023-05-23 11:50:57.183,"{ts:1684857057183,param:{{name:'BED_TEMP',node:'1',status:'OK',value:'60',value_type:'INTEGER'},{name:'MATERIAL',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'NOZZLE_TEMP',node:'1',status:'OK',value:'220',value_type:'INTEGER'},{name:'FAN_SPEED',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'INFILL_PATTERN',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'INFILL_DENSITY',node:'1',status:'OK',value:'40',value_type:'INTEGER'},{name:'ELONGATION',node:'1',status:'OK',value:'1.2000000000000002',value_type:'INTEGER'},{name:'PRINT_SPEED',node:'1',status:'OK',value:'120',value_type:'INTEGER'},{name:'ROUGHNESS',node:'1',status:'OK',value:'120',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'TENSION_STRENGTH',node:'1',status:'OK',value:'16',value_type:'INTEGER'},{name:'WALL_THICKNESS',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'LAYER_HEIGHT',node:'1',status:'OK',value:'0.1',value_type:'INTEGER'}}}"
"65","71",2023-05-23 11:50:47.183,"40.86","70.29",2023-05-23 11:50:47.183,"{ts:1684857047183,param:{{name:'FAN_SPEED',node:'1',status:'OK',value:'25',value_type:'INTEGER'},{name:'TENSION_STRENGTH',node:'1',status:'OK',value:'12',value_type:'INTEGER'},{name:'ROUGHNESS',node:'1',status:'OK',value:'92',value_type:'INTEGER'},{name:'LAYER_HEIGHT',node:'1',status:'OK',value:'0.06',value_type:'INTEGER'},{name:'BED_TEMP',node:'1',status:'OK',value:'65',value_type:'INTEGER'},{name:'NOZZLE_TEMP',node:'1',status:'OK',value:'225',value_type:'INTEGER'},{name:'MATERIAL',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'INFILL_PATTERN',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'PRINT_SPEED',node:'1',status:'OK',value:'60',value_type:'INTEGER'},{name:'WALL_THICKNESS',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'INFILL_DENSITY',node:'1',status:'OK',value:'20',value_type:'INTEGER'},{name:'ELONGATION',node:'1',status:'OK',value:'1.4000000000000001',value_type:'INTEGER'}}}"
"65","71",2023-05-23 11:50:37.182,"40.86","70.29",2023-05-23 11:50:37.182,"{ts:1684857037182,param:{{name:'BED_TEMP',node:'1',status:'OK',value:'70',value_type:'INTEGER'},{name:'LAYER_HEIGHT',node:'1',status:'OK',value:'0.02',value_type:'INTEGER'},{name:'ROUGHNESS',node:'1',status:'OK',value:'40',value_type:'INTEGER'},{name:'NOZZLE_TEMP',node:'1',status:'OK',value:'230',value_type:'INTEGER'},{name:'TENSION_STRENGTH',node:'1',status:'OK',value:'8',value_type:'INTEGER'},{name:'MATERIAL',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'ELONGATION',node:'1',status:'OK',value:'0.8',value_type:'INTEGER'},{name:'INFILL_DENSITY',node:'1',status:'OK',value:'80',value_type:'INTEGER'},{name:'INFILL_PATTERN',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'WALL_THICKNESS',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'PRINT_SPEED',node:'1',status:'OK',value:'40',value_type:'INTEGER'},{name:'FAN_SPEED',node:'1',status:'OK',value:'50',value_type:'INTEGER'}}}"
"65","71",2023-05-23 11:50:27.183,"40.86","70.29",2023-05-23 11:50:27.183,"{ts:1684857027183,param:{{name:'BED_TEMP',node:'1',status:'OK',value:'75',value_type:'INTEGER'},{name:'WALL_THICKNESS',node:'1',status:'OK',value:'6',value_type:'INTEGER'},{name:'NOZZLE_TEMP',node:'1',status:'OK',value:'240',value_type:'INTEGER'},{name:'MATERIAL',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'INFILL_PATTERN',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'ELONGATION',node:'1',status:'OK',value:'1.6',value_type:'INTEGER'},{name:'INFILL_DENSITY',node:'1',status:'OK',value:'90',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'ROUGHNESS',node:'1',status:'OK',value:'360',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'TENSION_STRENGTH',node:'1',status:'OK',value:'28',value_type:'INTEGER'},{name:'PRINT_SPEED',node:'1',status:'OK',value:'40',value_type:'INTEGER'},{name:'FAN_SPEED',node:'1',status:'OK',value:'75',value_type:'INTEGER'},{name:'LAYER_HEIGHT',node:'1',status:'OK',value:'0.2',value_type:'INTEGER'}}}"
"65","71",2023-05-23 11:50:17.183,"40.86","70.29",2023-05-23 11:50:17.183,"{ts:1684857017183,param:{{name:'BED_TEMP',node:'1',status:'OK',value:'80',value_type:'INTEGER'},{name:'TENSION_STRENGTH',node:'1',status:'OK',value:'13',value_type:'INTEGER'},{name:'WALL_THICKNESS',node:'1',status:'OK',value:'7',value_type:'INTEGER'},{name:'ROUGHNESS',node:'1',status:'OK',value:'326',value_type:'INTEGER'},{name:'LAYER_HEIGHT',node:'1',status:'OK',value:'0.15',value_type:'INTEGER'},{name:'MATERIAL',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'INFILL_DENSITY',node:'1',status:'OK',value:'80',value_type:'INTEGER'},{name:'INFILL_PATTERN',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'NOZZLE_TEMP',node:'1',status:'OK',value:'250',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'ELONGATION',node:'1',status:'OK',value:'0.7000000000000001',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'PRINT_SPEED',node:'1',status:'OK',value:'60',value_type:'INTEGER'},{name:'FAN_SPEED',node:'1',status:'OK',value:'100',value_type:'INTEGER'}}}"
"65","71",2023-05-23 11:50:07.183,"40.86","70.29",2023-05-23 11:50:07.183,"{ts:1684857007183,param:{{name:'BED_TEMP',node:'1',status:'OK',value:'80',value_type:'INTEGER'},{name:'ROUGHNESS',node:'1',status:'OK',value:'368',value_type:'INTEGER'},{name:'ELONGATION',node:'1',status:'OK',value:'0.4',value_type:'INTEGER'},{name:'TENSION_STRENGTH',node:'1',status:'OK',value:'8',value_type:'INTEGER'},{name:'MATERIAL',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'INFILL_PATTERN',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'NOZZLE_TEMP',node:'1',status:'OK',value:'250',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'PRINT_SPEED',node:'1',status:'OK',value:'120',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'INFILL_DENSITY',node:'1',status:'OK',value:'60',value_type:'INTEGER'},{name:'WALL_THICKNESS',node:'1',status:'OK',value:'2',value_type:'INTEGER'},{name:'FAN_SPEED',node:'1',status:'OK',value:'100',value_type:'INTEGER'},{name:'LAYER_HEIGHT',node:'1',status:'OK',value:'0.1',value_type:'INTEGER'}}}"
"65","71",2023-05-23 11:49:57.185,"40.86","70.29",2023-05-23 11:49:57.185,"{ts:1684856997185,param:{{name:'BED_TEMP',node:'1',status:'OK',value:'60',value_type:'INTEGER'},{name:'LAYER_HEIGHT',node:'1',status:'OK',value:'0.06',value_type:'INTEGER'},{name:'NOZZLE_TEMP',node:'1',status:'OK',value:'200',value_type:'INTEGER'},{name:'ROUGHNESS',node:'1',status:'OK',value:'126',value_type:'INTEGER'},{name:'ELONGATION',node:'1',status:'OK',value:'2.2',value_type:'INTEGER'},{name:'MATERIAL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'WALL_THICKNESS',node:'1',status:'OK',value:'10',value_type:'INTEGER'},{name:'INFILL_PATTERN',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'FAN_SPEED',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'INFILL_DENSITY',node:'1',status:'OK',value:'90',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'TENSION_STRENGTH',node:'1',status:'OK',value:'27',value_type:'INTEGER'},{name:'PRINT_SPEED',node:'1',status:'OK',value:'60',value_type:'INTEGER'}}}"
"65","71",2023-05-23 11:49:47.182,"40.86","70.29",2023-05-23 11:49:47.182,"{ts:1684856987182,param:{{name:'FAN_SPEED',node:'1',status:'OK',value:'25',value_type:'INTEGER'},{name:'NOZZLE_TEMP',node:'1',status:'OK',value:'205',value_type:'INTEGER'},{name:'WALL_THICKNESS',node:'1',status:'OK',value:'5',value_type:'INTEGER'},{name:'TENSION_STRENGTH',node:'1',status:'OK',value:'12',value_type:'INTEGER'},{name:'LAYER_HEIGHT',node:'1',status:'OK',value:'0.02',value_type:'INTEGER'},{name:'BED_TEMP',node:'1',status:'OK',value:'65',value_type:'INTEGER'},{name:'ROUGHNESS',node:'1',status:'OK',value:'55',value_type:'INTEGER'},{name:'ELONGATION',node:'1',status:'OK',value:'1.3',value_type:'INTEGER'},{name:'MATERIAL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'INFILL_PATTERN',node:'1',status:'OK',value:'0',value_type:'INTEGER'},{name:'MODEL',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'JOB',node:'1',status:'OK',value:'1',value_type:'INTEGER'},{name:'INFILL_DENSITY',node:'1',status:'OK',value:'10',value_type:'INTEGER'},{name:'PRINT_SPEED',node:'1',status:'OK',value:'40',value_type:'INTEGER'}}}"
